##Name	Total_Item	Num_item	Num_list	Num_list_item	Ori_p	Adj_p	Enrich_score	Gene_list	Group_ID
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	7829	188	200	5	0.52952561	1	1.04109042553192	CCL21,CX3CL1,OXTR,EDNRB,CXCL2	GSE10780
KEGG_THYROID_CANCER	7829	29	200	1	0.53191475	1	1.3498275862069	TCF7L2	GSE10780
BIOCARTA_INFLAM_PATHWAY	7829	29	200	1	0.53191475	1	1.3498275862069	PDGFA	GSE10780
BIOCARTA_TNFR1_PATHWAY	7829	29	200	1	0.53191475	1	1.3498275862069	JUN	GSE10780
REACTOME_PIP3_ACTIVATES_AKT_SIGNALING	7829	29	200	1	0.53191475	1	1.3498275862069	FOXO1	GSE10780
REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION	7829	29	200	1	0.53191475	1	1.3498275862069	JUN	GSE10780
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	7829	109	200	3	0.53250287	1	1.07738532110092	CDK1,FOXO1,SPRY2	GSE10780
REACTOME_BASIGIN_INTERACTIONS	7829	30	200	1	0.54358785	1	1.30483333333333	CAV1	GSE10780
BIOCARTA_FAS_PATHWAY	7829	30	200	1	0.54358785	1	1.30483333333333	JUN	GSE10780
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	7829	30	200	1	0.54358785	1	1.30483333333333	B3GNT1	GSE10780
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	7829	30	200	1	0.54358785	1	1.30483333333333	JUN	GSE10780
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	7829	30	200	1	0.54358785	1	1.30483333333333	PAK7	GSE10780
REACTOME_SIGNALING_BY_FGFR1_MUTANTS	7829	30	200	1	0.54358785	1	1.30483333333333	FGF1	GSE10780
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	7829	30	200	1	0.54358785	1	1.30483333333333	FOXO1	GSE10780
REACTOME_PI3K_CASCADE	7829	71	200	2	0.54722959	1	1.10267605633803	FGF1,KL	GSE10780
KEGG_MELANOMA	7829	71	200	2	0.54722959	1	1.10267605633803	PDGFA,FGF1	GSE10780
REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE	7829	72	200	2	0.55456617	1	1.08736111111111	CDK1,JUN	GSE10780
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	7829	72	200	2	0.55456617	1	1.08736111111111	LPL,EBF1	GSE10780
BIOCARTA_EGF_PATHWAY	7829	31	200	1	0.55496842	1	1.26274193548387	JUN	GSE10780
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	7829	31	200	1	0.55496842	1	1.26274193548387	PPAP2B	GSE10780
BIOCARTA_PYK2_PATHWAY	7829	31	200	1	0.55496842	1	1.26274193548387	JUN	GSE10780
REACTOME_SIGNAL_AMPLIFICATION	7829	31	200	1	0.55496842	1	1.26274193548387	GNG7	GSE10780
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	7829	31	200	1	0.55496842	1	1.26274193548387	GNG7	GSE10780
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	7829	73	200	2	0.56181697	1	1.07246575342466	CDK1,UBE2C	GSE10780
KEGG_JAK_STAT_SIGNALING_PATHWAY	7829	155	200	4	0.56318427	1	1.0101935483871	TSLP,SPRY2,LIFR,IL11RA	GSE10780
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	7829	32	200	1	0.56606385	1	1.22328125	GNG7	GSE10780
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	7829	32	200	1	0.56606385	1	1.22328125	MYH11	GSE10780
REACTOME_COMPLEMENT_CASCADE	7829	32	200	1	0.56606385	1	1.22328125	CFD	GSE10780
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	7829	74	200	2	0.56898168	1	1.05797297297297	CDK1,JUN	GSE10780
REACTOME_G_ALPHA1213_SIGNALLING_EVENTS	7829	74	200	2	0.56898168	1	1.05797297297297	GNG7,ECT2	GSE10780
BIOCARTA_IL1R_PATHWAY	7829	33	200	1	0.57688131	1	1.18621212121212	JUN	GSE10780
KEGG_ETHER_LIPID_METABOLISM	7829	33	200	1	0.57688131	1	1.18621212121212	PPAP2B	GSE10780
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	7829	33	200	1	0.57688131	1	1.18621212121212	GNG7	GSE10780
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	7829	76	200	2	0.58305210	1	1.03013157894737	DMD,TCF7L2	GSE10780
REACTOME_TOLL_RECEPTOR_CASCADES	7829	118	200	3	0.58443354	1	0.99521186440678	CDK1,PELI2,JUN	GSE10780
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	7829	34	200	1	0.58742780	1	1.15132352941176	CDO1	GSE10780
BIOCARTA_MPR_PATHWAY	7829	34	200	1	0.58742780	1	1.15132352941176	CDK1	GSE10780
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	7829	34	200	1	0.58742780	1	1.15132352941176	GNG7	GSE10780
REACTOME_SIGNALING_BY_PDGF	7829	122	200	3	0.60627803	1	0.962581967213115	CDK1,PDGFA,FOXO1	GSE10780
BIOCARTA_AT1R_PATHWAY	7829	36	200	1	0.60773496	1	1.08736111111111	JUN	GSE10780
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	7829	36	200	1	0.60773496	1	1.08736111111111	NR3C1	GSE10780
REACTOME_IRON_UPTAKE_AND_TRANSPORT	7829	36	200	1	0.60773496	1	1.08736111111111	TF	GSE10780
REACTOME_SIGNALLING_TO_ERKS	7829	36	200	1	0.60773496	1	1.08736111111111	CDK1	GSE10780
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	7829	208	200	5	0.61559111	1	0.940985576923077	PDGFA,TF,CFD,GNG7,FIGF	GSE10780
REACTOME_MITOTIC_G2_G2_M_PHASES	7829	81	200	2	0.61671438	1	0.966543209876543	CDK1,CCNB2	GSE10780
REACTOME_CELL_CYCLE_CHECKPOINTS	7829	124	200	3	0.61690516	1	0.947056451612903	CDK1,UBE2C,CCNB2	GSE10780
BIOCARTA_MET_PATHWAY	7829	37	200	1	0.61750876	1	1.05797297297297	JUN	GSE10780
BIOCARTA_BCR_PATHWAY	7829	37	200	1	0.61750876	1	1.05797297297297	JUN	GSE10780
BIOCARTA_TOLL_PATHWAY	7829	37	200	1	0.61750876	1	1.05797297297297	JUN	GSE10780
BIOCARTA_GPCR_PATHWAY	7829	37	200	1	0.61750876	1	1.05797297297297	JUN	GSE10780
REACTOME_PI3K_EVENTS_IN_ERBB4_SIGNALING	7829	38	200	1	0.62703786	1	1.03013157894737	FOXO1	GSE10780
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	7829	38	200	1	0.62703786	1	1.03013157894737	SKI	GSE10780
REACTOME_PI3K_AKT_ACTIVATION	7829	38	200	1	0.62703786	1	1.03013157894737	FOXO1	GSE10780
REACTOME_GAB1_SIGNALOSOME	7829	38	200	1	0.62703786	1	1.03013157894737	FOXO1	GSE10780
KEGG_SMALL_CELL_LUNG_CANCER	7829	84	200	2	0.63587732	1	0.93202380952381	LAMA3,LAMB3	GSE10780
REACTOME_IL1_SIGNALING	7829	39	200	1	0.63632840	1	1.00371794871795	PELI2	GSE10780
KEGG_CELL_CYCLE	7829	128	200	3	0.63756110	1	0.9174609375	CDK1,CCNB2,CDKN1C	GSE10780
REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	7829	85	200	2	0.64209390	1	0.921058823529412	CDK1,UBE2C	GSE10780
KEGG_SPHINGOLIPID_METABOLISM	7829	40	200	1	0.64538639	1	0.978625	PPAP2B	GSE10780
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	7829	86	200	2	0.64822548	1	0.910348837209302	CDK1,CCNB2	GSE10780
BIOCARTA_FCER1_PATHWAY	7829	41	200	1	0.65421768	1	0.954756097560976	JUN	GSE10780
REACTOME_NETRIN1_SIGNALING	7829	41	200	1	0.65421768	1	0.954756097560976	RGMA	GSE10780
REACTOME_IL_2_SIGNALING	7829	41	200	1	0.65421768	1	0.954756097560976	CDK1	GSE10780
KEGG_ERBB_SIGNALING_PATHWAY	7829	87	200	2	0.65427244	1	0.899885057471264	PAK7,JUN	GSE10780
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	7829	87	200	2	0.65427244	1	0.899885057471264	LEPREL1,COL17A1	GSE10780
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	7829	42	200	1	0.66282797	1	0.93202380952381	NR3C2	GSE10780
KEGG_BLADDER_CANCER	7829	42	200	1	0.66282797	1	0.93202380952381	FIGF	GSE10780
KEGG_TIGHT_JUNCTION	7829	134	200	3	0.66703634	1	0.876380597014925	CLDN5,CLDN11,MYH11	GSE10780
REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE1	7829	43	200	1	0.67122281	1	0.910348837209302	GNG7	GSE10780
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	7829	43	200	1	0.67122281	1	0.910348837209302	ECT2	GSE10780
REACTOME_SIGNALING_BY_ERBB4	7829	90	200	2	0.67191000	1	0.869888888888889	CDK1,FOXO1	GSE10780
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	7829	91	200	2	0.67762299	1	0.86032967032967	ANGPT1,CAV1	GSE10780
REACTOME_SIGNALING_BY_FGFR_MUTANTS	7829	44	200	1	0.67940763	1	0.889659090909091	FGF1	GSE10780
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	7829	44	200	1	0.67940763	1	0.889659090909091	FOXO1	GSE10780
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	7829	44	200	1	0.67940763	1	0.889659090909091	GNG7	GSE10780
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	7829	44	200	1	0.67940763	1	0.889659090909091	JUN	GSE10780
REACTOME_REGULATION_OF_WATER_BALANCE_BY_RENAL_AQUAPORINS	7829	44	200	1	0.67940763	1	0.889659090909091	GNG7	GSE10780
KEGG_LYSINE_DEGRADATION	7829	44	200	1	0.67940763	1	0.889659090909091	WHSC1	GSE10780
KEGG_CHEMOKINE_SIGNALING_PATHWAY	7829	190	200	4	0.71439958	1	0.824105263157895	CCL21,CX3CL1,CXCL2,GNG7	GSE10780
BIOCARTA_TCR_PATHWAY	7829	49	200	1	0.71736151	1	0.798877551020408	JUN	GSE10780
REACTOME_SIGNALING_BY_ERBB2	7829	101	200	2	0.73032988	1	0.775148514851485	CDK1,FOXO1	GSE10780
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	7829	51	200	1	0.73124772	1	0.767549019607843	MOCS1	GSE10780
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	7829	51	200	1	0.73124772	1	0.767549019607843	GNG7	GSE10780
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	7829	195	200	4	0.73245836	1	0.802974358974359	CCL21,CXCL2,GNG7,P2RY14	GSE10780
KEGG_ENDOMETRIAL_CANCER	7829	52	200	1	0.73793161	1	0.752788461538462	TCF7L2	GSE10780
KEGG_MTOR_SIGNALING_PATHWAY	7829	52	200	1	0.73793161	1	0.752788461538462	FIGF	GSE10780
REACTOME_CIRCADIAN_CLOCK	7829	53	200	1	0.74444847	1	0.738584905660377	NR3C1	GSE10780
REACTOME_PROTEIN_FOLDING	7829	53	200	1	0.74444847	1	0.738584905660377	TUBB2B	GSE10780
KEGG_BASAL_CELL_CARCINOMA	7829	55	200	1	0.75699775	1	0.711727272727273	TCF7L2	GSE10780
REACTOME_SIGNALING_BY_ILS	7829	107	200	2	0.75827565	1	0.731682242990654	CDK1,PELI2	GSE10780
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	7829	108	200	2	0.76267955	1	0.724907407407407	PAK7,JUN	GSE10780
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	7829	205	200	4	0.76593875	1	0.763804878048781	CDK1,OXTR,EDNRB,GNG7	GSE10780
KEGG_PURINE_METABOLISM	7829	159	200	3	0.77064344	1	0.738584905660377	RRM2,NPR1,PDE2A	GSE10780
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	7829	111	200	2	0.77547180	1	0.705315315315315	B3GNT1,LYVE1	GSE10780
REACTOME_G1_S_TRANSITION	7829	112	200	2	0.77959871	1	0.699017857142857	CDK1,RRM2	GSE10780
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	7829	59	200	1	0.78026949	1	0.663474576271186	TUBB2B	GSE10780
REACTOME_LOSS_OF_NLP_FROM_MITOTIC_CENTROSOMES	7829	59	200	1	0.78026949	1	0.663474576271186	CDK1	GSE10780
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	7829	60	200	1	0.78572881	1	0.652416666666667	ECT2	GSE10780
REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	7829	305	200	6	0.78649359	1	0.770065573770492	CCL21,EDNRB,CXCL2,CX3CL1,OXTR,P2RY14	GSE10780
KEGG_OOCYTE_MEIOSIS	7829	114	200	2	0.78765156	1	0.686754385964912	CDK1,CCNB2	GSE10780
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	7829	62	200	1	0.79624196	1	0.631370967741936	CXCL2	GSE10780
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	7829	63	200	1	0.80130255	1	0.621349206349206	SKI	GSE10780
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	7829	118	200	2	0.80297587	1	0.663474576271186	CLDN11,CLDN5	GSE10780
REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	7829	64	200	1	0.80623684	1	0.611640625	UBE2C	GSE10780
KEGG_GLIOMA	7829	65	200	1	0.81104801	1	0.602230769230769	PDGFA	GSE10780
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	7829	121	200	2	0.81381073	1	0.64702479338843	PDE2A,GNG7	GSE10780
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	7829	66	200	1	0.81573914	1	0.593106060606061	CDK1	GSE10780
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	7829	272	200	5	0.81968579	1	0.719577205882353	EDNRB,OXTR,P2RY14,NR3C1,THRA	GSE10780
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	7829	68	200	1	0.82477322	1	0.575661764705882	JUN	GSE10780
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	7829	69	200	1	0.82912198	1	0.56731884057971	CFD	GSE10780
KEGG_PPAR_SIGNALING_PATHWAY	7829	69	200	1	0.82912198	1	0.56731884057971	LPL	GSE10780
REACTOME_SPHINGOLIPID_METABOLISM	7829	69	200	1	0.82912198	1	0.56731884057971	PPAP2B	GSE10780
KEGG_CALCIUM_SIGNALING_PATHWAY	7829	178	200	3	0.83026352	1	0.659747191011236	OXTR,EDNRB,TRPC1	GSE10780
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	7829	70	200	1	0.83336229	1	0.559214285714286	GSTM5	GSE10780
REACTOME_PHASE_II_CONJUGATION	7829	70	200	1	0.83336229	1	0.559214285714286	GSTM5	GSE10780
KEGG_PANCREATIC_CANCER	7829	70	200	1	0.83336229	1	0.559214285714286	FIGF	GSE10780
REACTOME_HEMOSTASIS	7829	466	200	9	0.83335294	1	0.756019313304721	PDE2A,KCNMB1,FIGF,PDGFA,TF,CAV1,CFD,ANGPT1,GNG7	GSE10780
REACTOME_METABOLISM_OF_NUCLEOTIDES	7829	72	200	1	0.84152835	1	0.543680555555556	RRM2	GSE10780
KEGG_LEISHMANIA_INFECTION	7829	72	200	1	0.84152835	1	0.543680555555556	JUN	GSE10780
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	7829	72	200	1	0.84152835	1	0.543680555555556	GSTM5	GSE10780
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	7829	72	200	1	0.84152835	1	0.543680555555556	UBE2C	GSE10780
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	7829	184	200	3	0.84607436	1	0.638233695652174	OXTR,EDNRB,GNG7	GSE10780
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	7829	75	200	1	0.85302982	1	0.521933333333333	JUN	GSE10780
KEGG_ADHERENS_JUNCTION	7829	75	200	1	0.85302982	1	0.521933333333333	TCF7L2	GSE10780
KEGG_CELL_ADHESION_MOLECULES_CAMS	7829	134	200	2	0.85479266	1	0.584253731343284	CLDN5,CLDN11	GSE10780
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	7829	77	200	1	0.86022769	1	0.508376623376623	PPAP2B	GSE10780
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	7829	137	200	2	0.86299054	1	0.571459854014599	KCNJ16,GNG7	GSE10780
REACTOME_MITOTIC_G1_G1_S_PHASES	7829	137	200	2	0.86299054	1	0.571459854014599	CDK1,RRM2	GSE10780
REACTOME_NGF_SIGNALLING_VIA_TRKA_FROM_THE_PLASMA_MEMBRANE	7829	137	200	2	0.86299054	1	0.571459854014599	CDK1,FOXO1	GSE10780
REACTOME_OPIOID_SIGNALLING	7829	78	200	1	0.86369269	1	0.501858974358974	GNG7	GSE10780
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	7829	138	200	2	0.86562673	1	0.56731884057971	KLHL13,UBE2C	GSE10780
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	7829	81	200	1	0.87357839	1	0.483271604938272	ECT2	GSE10780
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	7829	85	200	1	0.88564814	1	0.460529411764706	DMD	GSE10780
KEGG_TGF_BETA_SIGNALING_PATHWAY	7829	86	200	1	0.88848017	1	0.455174418604651	ID4	GSE10780
REACTOME_GPCR_LIGAND_BINDING	7829	408	200	7	0.88949627	1	0.671605392156863	CCL21,EDNRB,CXCL2,CX3CL1,OXTR,GNG7,P2RY14	GSE10780
REACTOME_MITOTIC_PROMETAPHASE	7829	87	200	1	0.89124172	1	0.449942528735632	ZWINT	GSE10780
BIOCARTA_MAPK_PATHWAY	7829	87	200	1	0.89124172	1	0.449942528735632	JUN	GSE10780
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	7829	88	200	1	0.89393455	1	0.444829545454545	GNG7	GSE10780
KEGG_WNT_SIGNALING_PATHWAY	7829	151	200	2	0.89587349	1	0.518476821192053	JUN,TCF7L2	GSE10780
KEGG_DILATED_CARDIOMYOPATHY	7829	92	200	1	0.90405244	1	0.425489130434783	DMD	GSE10780
REACTOME_REGULATION_OF_INSULIN_SECRETION	7829	93	200	1	0.90642662	1	0.420913978494624	GNG7	GSE10780
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	7829	216	200	3	0.91031081	1	0.543680555555556	PDGFA,FGF1,PAK7	GSE10780
REACTOME_SIGNALLING_BY_NGF	7829	217	200	3	0.91185188	1	0.541175115207373	CDK1,FOXO1,ECT2	GSE10780
REACTOME_CELL_CYCLE_MITOTIC	7829	325	200	5	0.91271142	1	0.602230769230769	UBE2C,CCNB2,CDK1,RRM2,ZWINT	GSE10780
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	7829	97	200	1	0.91534758	1	0.403556701030928	PPAP2B	GSE10780
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	7829	97	200	1	0.91534758	1	0.403556701030928	FOXO1	GSE10780
KEGG_PYRIMIDINE_METABOLISM	7829	98	200	1	0.91744097	1	0.399438775510204	RRM2	GSE10780
REACTOME_INNATE_IMMUNE_SYSTEM	7829	279	200	4	0.92153927	1	0.561218637992832	PELI2,CDK1,JUN,CFD	GSE10780
KEGG_GNRH_SIGNALING_PATHWAY	7829	101	200	1	0.92341421	1	0.387574257425743	JUN	GSE10780
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	7829	102	200	1	0.92530720	1	0.383774509803922	JUN	GSE10780
REACTOME_SIGNALING_BY_NOTCH	7829	103	200	1	0.92715316	1	0.38004854368932	JUN	GSE10780
KEGG_ALZHEIMERS_DISEASE	7829	169	200	2	0.92733282	1	0.463254437869823	MME,LPL	GSE10780
REACTOME_DNA_REPAIR	7829	112	200	1	0.94183537	1	0.349508928571429	UBE2T	GSE10780
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	7829	413	200	6	0.94715685	1	0.568692493946731	ABCA8,ABCA6,TF,ABCB1,GNG7,ABCA9	GSE10780
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	7829	186	200	2	0.94856770	1	0.420913978494624	KCNJ16,GNG7	GSE10780
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	7829	120	200	1	0.95237223	1	0.326208333333333	GNG7	GSE10780
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	7829	126	200	1	0.95899679	1	0.310674603174603	JUN	GSE10780
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	7829	126	200	1	0.95899679	1	0.310674603174603	FOXO1	GSE10780
KEGG_MAPK_SIGNALING_PATHWAY	7829	267	200	3	0.96397067	1	0.439831460674157	PDGFA,JUN,FGF1	GSE10780
REACTOME_DIABETES_PATHWAYS	7829	133	200	1	0.96556530	1	0.294323308270677	IGFBP6	GSE10780
KEGG_INSULIN_SIGNALING_PATHWAY	7829	137	200	1	0.96883269	1	0.285729927007299	FOXO1	GSE10780
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	7829	212	200	2	0.96995363	1	0.369292452830189	KLHL13,UBE2C	GSE10780
REACTOME_BIOLOGICAL_OXIDATIONS	7829	139	200	1	0.97034767	1	0.281618705035971	GSTM5	GSE10780
REACTOME_NEURONAL_SYSTEM	7829	279	200	3	0.97113561	1	0.420913978494624	KCNMB1,KCNJ16,GNG7	GSE10780
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	7829	352	200	4	0.97652480	1	0.444829545454545	NR3C2,SKI,NR3C1,THRA	GSE10780
REACTOME_CELL_CYCLE	7829	421	200	5	0.97992478	1	0.464904988123515	UBE2C,CCNB2,CDK1,RRM2,ZWINT	GSE10780
REACTOME_METABOLISM_OF_CARBOHYDRATES	7829	247	200	2	0.98561818	1	0.316963562753036	B3GNT1,LYVE1	GSE10780
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	7829	251	200	2	0.98678990	1	0.31191235059761	KLHL13,UBE2C	GSE10780
REACTOME_MITOTIC_M_M_G1_PHASES	7829	172	200	1	0.98694541	1	0.227587209302326	ZWINT	GSE10780
KEGG_ENDOCYTOSIS	7829	183	200	1	0.99006151	1	0.213907103825137	KIT	GSE10780
REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	7829	188	200	1	0.99121916	1	0.208218085106383	SEMA6D	GSE10780
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	7829	270	200	2	0.99119354	1	0.289962962962963	PELI2,CDK1	GSE10780
REACTOME_DNA_REPLICATION	7829	192	200	1	0.99204698	1	0.203880208333333	ZWINT	GSE10780
REACTOME_PHOSPHOLIPID_METABOLISM	7829	198	200	1	0.99314407	1	0.19770202020202	PPAP2B	GSE10780
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	7829	200	200	1	0.99347488	1	0.195725	CDO1	GSE10780
REACTOME_SIGNALING_BY_GPCR	7829	920	200	10	0.99901470	1	0.425489130434783	PDE2A,CXCL2,CDK1,CX3CL1,OXTR,GNG7,CCL21,EDNRB,P2RY14,ECT2	GSE10780
REACTOME_GPCR_DOWNSTREAM_SIGNALING	7829	805	200	8	0.99915411	1	0.389018633540373	PDE2A,CXCL2,OXTR,GNG7,CCL21,EDNRB,P2RY14,ECT2	GSE10780
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	7829	478	200	3	0.99941840	1	0.245679916317992	LPL,CAV1,PPAP2B	GSE10780
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	7829	539	200	3	0.99983275	1	0.217875695732839	KLHL13,UBE2C,FOXO1	GSE10780
REACTOME_METABOLISM_OF_PROTEINS	7829	518	200	2	0.99996147	1	0.151138996138996	TUBB2B,SEMA6D	GSE10780
REACTOME_DEADENYLATION_OF_MRNA	7829	22	200	0	1.00000000	1	0		GSE10780
KEGG_RNA_DEGRADATION	7829	59	200	0	1.00000000	1	0		GSE10780
BIOCARTA_KREB_PATHWAY	7829	8	200	0	1.00000000	1	0		GSE10780
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	7829	59	200	0	1.00000000	1	0		GSE10780
BIOCARTA_INTRINSIC_PATHWAY	7829	23	200	0	1.00000000	1	0		GSE10780
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	7829	31	200	0	1.00000000	1	0		GSE10780
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	7829	25	200	0	1.00000000	1	0		GSE10780
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	7829	11	200	0	1.00000000	1	0		GSE10780
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	7829	14	200	0	1.00000000	1	0		GSE10780
REACTOME_RNA_POL_I_RNA_POL_III_AND_MITOCHONDRIAL_TRANSCRIPTION	7829	122	200	0	1.00000000	1	0		GSE10780
BIOCARTA_RELA_PATHWAY	7829	16	200	0	1.00000000	1	0		GSE10780
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	7829	25	200	0	1.00000000	1	0		GSE10780
REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION	7829	22	200	0	1.00000000	1	0		GSE10780
BIOCARTA_AGPCR_PATHWAY	7829	13	200	0	1.00000000	1	0		GSE10780
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	7829	51	200	0	1.00000000	1	0		GSE10780
REACTOME_ROLE_OF_DCC_IN_REGULATING_APOPTOSIS	7829	10	200	0	1.00000000	1	0		GSE10780
BIOCARTA_EIF_PATHWAY	7829	16	200	0	1.00000000	1	0		GSE10780
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	7829	14	200	0	1.00000000	1	0		GSE10780
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	7829	34	200	0	1.00000000	1	0		GSE10780
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	7829	56	200	0	1.00000000	1	0		GSE10780
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	7829	25	200	0	1.00000000	1	0		GSE10780
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	7829	44	200	0	1.00000000	1	0		GSE10780
